Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,7,38,131,109201,17197506560,0,9,0,613.369493692918,8369444267,3137892,0,0,8294305792,2024977,347661,5536693
2,No,4,42,56,73623,17197506560,0,6,0,477.86624025223904,4395022068,3255704,0,0,4354404352,1063087,116559,4326771
3,Yes,4,46,100,71803,17197506560,0,6,0,449.64626614825033,4032945980,3332878,0,0,3992797184,974804,150244,4315708
4,Yes,4,44,65,72445,17197506560,0,6,0,459.6820884794409,4159967951,3311330,0,0,4119441408,1005723,164121,4325651
5,Yes,5,40,62,74998,17197506560,0,7,0,507.8260487206169,4757990684,3187381,0,0,4716351488,1151453,185091,4349375
1,Yes,5,41,33,77382,17197506560,0,7,0,481.6176696965387,4655886588,3205618,0,0,4615135232,1126742,322860,4343151
2,Yes,4,44,43,71898,17197506560,0,6,0,465.93826982492277,4184728645,3304200,0,0,4144365568,1011808,109243,4323438
3,Yes,4,42,48,72528,17197506560,0,6,0,487.36305901829314,4415662427,3250179,0,0,4375343104,1068199,99391,4326268
4,No,4,47,97,73534,17197506560,0,6,0,474.86018697184534,4361793910,3273314,0,0,4321275904,1054999,117002,4337128
5,Yes,5,45,49,74386,17197506560,0,7,0,466.2495142115387,4332469456,3272901,0,0,4291354624,1047694,243190,4331836
6,Yes,4,44,72,72210,17197506560,0,6,0,461.57292996702046,4163521598,3307419,0,0,4123435008,1006698,126976,4322315
7,Yes,4,42,70,75529,17197506560,0,6,0,481.2913064236226,4541192196,3223367,0,0,4500721664,1098809,256763,4331636
8,Yes,5,48,66,74125,17197506560,0,7,0,466.26236667251646,4317202231,3289228,0,0,4275863552,1043912,232246,4345430
9,No,4,42,69,73704,17197506560,0,6,0,495.7382135700904,4564421126,3224989,0,0,4524240896,1104551,175155,4338404
10,Yes,4,50,84,72347,17197506560,0,6,0,448.40317733792546,4052063154,3333150,0,0,4010852352,979212,188622,4321590
